taxlevel	rankID	taxon	daughterlevels	total	00_SrnOcean_DCM	01_SrnOcean_SURF	02_SrnOcean_MESO	03_SPac_DCM	04_SPac_SURF	05_SPac_MESO	06_NPac_DCM	07_NPac_MESO	08_NPac_SURF	09_NAtl_SURF	10_AraSea_MESO
5	0.3.7.4.2.1	Aplanopsis	1	3	2	1	0	0	0	0	0	0	0	0	0
5	0.3.7.4.3.1	Stramenopiles_unclassified	1	29	10	7	1	2	0	0	6	1	1	1	0
5	0.4.1.1.1.1	unknown_unclassified	1	3229	199	169	275	226	214	262	417	298	173	305	691
6	0.1.1.1.1.1.1	unclassified	0	832	1	0	95	38	45	145	127	135	18	56	172
6	0.1.2.1.1.1.1	unclassified	0	1	0	0	0	0	0	0	0	0	0	0	1
6	0.1.3.1.1.1.1	unclassified	0	1672	6	0	188	184	215	143	393	167	76	211	89
6	0.1.3.2.1.1.1	unclassified	0	79	0	0	0	0	0	0	0	0	0	0	79
6	0.1.3.2.1.2.1	Haladaptatus	0	1	0	0	0	1	0	0	0	0	0	0	0
6	0.1.3.2.1.2.2	Halorhabdus	0	1	0	0	0	1	0	0	0	0	0	0	0
6	0.1.3.2.1.2.3	unclassified	0	38	0	0	3	30	0	1	0	4	0	0	0
6	0.1.3.2.1.3.1	unclassified	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.1.3.3.1.1.1	unclassified	0	21	0	0	5	0	1	2	4	2	0	7	0
6	0.1.3.3.2.1.1	unclassified	0	2	0	0	0	1	0	0	0	0	1	0	0
6	0.1.3.4.1.1.1	unclassified	0	36	0	0	6	2	1	3	10	3	2	5	4
6	0.1.3.4.2.1.1	unclassified	0	20	0	0	3	1	3	2	8	1	0	1	1
6	0.1.3.4.2.2.1	unclassified	0	371	1	0	62	37	49	44	73	36	14	30	25
6	0.1.3.4.2.3.1	unclassified	0	4	0	0	2	0	0	0	2	0	0	0	0
6	0.1.4.1.1.1.1	unclassified	0	1424	0	0	262	5	0	562	69	336	0	76	114
6	0.1.4.1.2.1.1	Candidatus_Nitrosoarchaeum	0	80	0	0	8	1	0	29	2	32	0	0	8
6	0.1.4.1.2.1.2	Candidatus_Nitrosopumilus	0	632	1	0	202	1	0	191	18	138	0	34	47
6	0.1.4.1.2.1.3	unclassified	0	554	0	0	95	0	0	225	12	154	0	15	53
6	0.1.4.2.1.1.1	unclassified	0	1	0	0	0	0	0	0	0	0	0	0	1
6	0.1.4.3.1.1.1	Candidatus_Nitrososphaera	0	9	0	0	4	0	0	2	0	2	0	0	1
6	0.1.4.4.1.1.1	Candidatus_Nitrosotalea	0	11	0	0	1	0	0	2	0	6	0	0	2
6	0.1.4.5.1.1.1	unclassified	0	594	0	0	82	1	0	244	16	169	0	8	74
6	0.2.1.1.1.1.1	unclassified	0	13	0	0	1	0	0	5	0	3	0	0	4
6	0.2.1.1.2.1.1	unclassified	0	3	0	0	0	0	0	0	0	3	0	0	0
6	0.2.1.1.3.1.1	unclassified	0	63	0	0	16	0	0	13	0	13	0	0	21
6	0.2.1.2.1.1.1	unclassified	0	3	0	0	1	0	0	0	0	2	0	0	0
6	0.2.2.1.1.1.1	Aciditerrimonas	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.2.1.1.2.1	unclassified	0	387	0	0	53	22	1	91	32	71	2	16	99
6	0.2.2.1.1.3.1	Candidatus_Actinomarina	0	1529	0	0	2	272	414	39	272	0	252	278	0
6	0.2.2.1.1.3.2	unclassified	0	13	0	0	0	1	1	0	5	0	2	2	2
6	0.2.2.1.1.4.1	unclassified	0	460	0	0	81	39	0	80	51	81	1	13	114
6	0.2.2.2.1.1.1	unclassified	0	60	0	1	15	1	3	13	1	10	1	3	12
6	0.2.2.2.2.1.1	Corynebacterium	0	2	0	0	1	0	0	1	0	0	0	0	0
6	0.2.2.2.2.2.1	unclassified	0	2	0	0	2	0	0	0	0	0	0	0	0
6	0.2.2.2.2.3.1	Mycobacterium	0	15	0	0	7	0	0	4	1	2	0	0	1
6	0.2.2.2.2.4.1	Gordonia	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.2.2.2.4.2	Rhodococcus	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.2.2.2.4.3	unclassified	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.2.2.3.1.1	unclassified	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.2.2.3.2.1	Blastococcus	0	6	1	0	5	0	0	0	0	0	0	0	0
6	0.2.2.2.3.2.2	Modestobacter	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.2.2.2.4.1.1	Brevibacterium	0	3	0	0	0	0	0	1	0	0	0	0	2
6	0.2.2.2.4.2.1	Demequina	0	3	0	0	1	0	0	0	1	1	0	0	0
6	0.2.2.2.4.3.1	Microbacterium	0	61	0	1	2	9	0	46	0	2	1	0	0
6	0.2.2.2.4.3.2	unclassified	0	43	0	0	1	3	0	28	2	8	1	0	0
6	0.2.2.2.4.4.1	Kocuria	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.2.2.4.4.2	unclassified	0	3	1	0	2	0	0	0	0	0	0	0	0
6	0.2.2.2.4.5.1	unclassified	0	36	0	0	3	2	0	19	1	9	0	0	2
6	0.2.2.2.5.1.1	unclassified	0	2	0	0	1	0	0	1	0	0	0	0	0
6	0.2.2.2.6.1.1	Nocardioides	0	31	0	0	2	0	0	25	2	2	0	0	0
6	0.2.2.2.6.1.2	unclassified	0	2	0	0	0	0	0	2	0	0	0	0	0
6	0.2.2.2.6.2.1	Propionibacterium	0	9	0	0	7	0	0	0	0	1	0	0	1
6	0.2.2.2.6.3.1	unclassified	0	3	0	0	1	0	0	2	0	0	0	0	0
6	0.2.2.3.1.1.1	unclassified	0	486	0	0	70	37	5	86	46	79	11	25	127
6	0.2.3.1.1.1.1	unclassified	0	6	0	0	2	0	0	0	0	2	0	0	2
6	0.2.4.1.1.1.1	unclassified	0	2	0	0	0	0	0	0	0	0	0	0	2
6	0.2.5.1.1.1.1	unclassified	0	18297	1290	1142	1548	1443	1259	1641	1650	1835	1396	1563	3530
6	0.2.6.1.1.1.1	unclassified	0	1	0	0	0	0	0	0	0	0	0	1	0
6	0.2.6.2.1.1.1	unclassified	0	1614	454	130	233	48	152	74	206	67	108	131	11
6	0.2.6.3.1.1.1	Algoriphagus	0	2	0	0	0	1	0	0	0	0	0	0	1
6	0.2.6.3.1.2.1	Arcicella	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.6.3.1.3.1	unclassified	0	57	4	1	10	3	7	6	9	7	7	2	1
6	0.2.6.3.1.4.1	Marinoscillum	0	266	2	1	8	27	116	23	32	15	31	11	0
6	0.2.6.3.1.4.2	Marivirga	0	3	0	1	0	0	0	0	1	1	0	0	0
6	0.2.6.3.1.4.3	Reichenbachiella	0	2	0	0	2	0	0	0	0	0	0	0	0
6	0.2.6.3.1.4.4	unclassified	0	14	1	1	1	1	3	1	0	3	1	2	0
6	0.2.6.3.2.1.1	unclassified	0	1	0	0	0	0	0	0	0	0	1	0	0
6	0.2.6.3.3.1.1	unclassified	0	1	0	0	0	1	0	0	0	0	0	0	0
6	0.2.6.3.4.1.1	Balneola	0	2	0	0	0	0	0	0	0	1	1	0	0
6	0.2.6.3.4.1.2	Gracilimonas	0	3	0	0	0	0	1	0	0	0	0	0	2
6	0.2.6.3.4.1.3	unclassified	0	3	0	0	0	0	0	1	0	0	2	0	0
6	0.2.6.4.1.1.1	Crocinitomix	0	2	0	0	2	0	0	0	0	0	0	0	0
6	0.2.6.4.1.1.2	Fluviicola	0	16	0	0	0	0	14	0	1	0	0	1	0
6	0.2.6.4.1.1.3	NS10_marine_group	0	51	15	0	4	0	0	0	9	0	0	23	0
6	0.2.6.4.1.1.4	Owenweeksia	0	109	43	1	15	8	8	2	15	0	7	10	0
6	0.2.6.4.1.1.5	unclassified	0	72	15	2	9	0	27	6	5	2	2	4	0
6	0.2.6.4.1.2.1	Actibacter	0	3	0	0	0	0	0	0	1	1	0	1	0
6	0.2.6.4.1.2.2	Aquimarina	0	8	0	8	0	0	0	0	0	0	0	0	0
6	0.2.6.4.1.2.3	Croceibacter	0	2	0	0	0	0	0	2	0	0	0	0	0
6	0.2.6.4.1.2.4	Dokdonia	0	4	0	1	2	0	0	1	0	0	0	0	0
6	0.2.6.4.1.2.5	Flavobacterium	0	2	1	1	0	0	0	0	0	0	0	0	0
6	0.2.6.4.1.2.6	Galbibacter	0	1	0	0	0	1	0	0	0	0	0	0	0
6	0.2.6.4.1.2.7	Gilvibacter	0	1	0	0	0	0	0	0	0	0	0	1	0
6	0.2.6.4.1.2.8	Kordia	0	1	1	0	0	0	0	0	0	0	0	0	0
6	0.2.6.4.1.2.9	Lacinutrix	0	7	3	2	2	0	0	0	0	0	0	0	0
6	0.2.6.4.1.2.10	Leeuwenhoekiella	0	25	0	0	0	2	1	20	0	1	0	1	0
6	0.2.6.4.1.2.11	Lutibacter	0	8	1	0	7	0	0	0	0	0	0	0	0
6	0.2.6.4.1.2.12	Mesonia	0	3	0	0	0	0	0	2	0	0	1	0	0
6	0.2.6.4.1.2.13	Muricauda	0	11	0	0	0	0	2	3	3	2	1	0	0
6	0.2.6.4.1.2.14	Myroides	0	2	0	0	0	0	0	2	0	0	0	0	0
6	0.2.6.4.1.2.15	NS4_marine_group	0	210	3	0	0	5	44	5	14	0	60	79	0
6	0.2.6.4.1.2.16	NS5_marine_group	0	334	1	0	6	29	65	16	39	11	42	124	1
6	0.2.6.4.1.2.17	Polaribacter	0	1301	389	784	128	0	0	0	0	0	0	0	0
6	0.2.6.4.1.2.18	Psychroserpens	0	2	0	0	1	0	0	0	0	0	0	1	0
6	0.2.6.4.1.2.19	Salegentibacter	0	14	0	0	2	0	0	8	0	0	0	0	4
6	0.2.6.4.1.2.20	Tenacibaculum	0	82	13	45	13	0	0	0	0	1	2	7	1
6	0.2.6.4.1.2.21	Ulvibacter	0	1	0	1	0	0	0	0	0	0	0	0	0
6	0.2.6.4.1.2.22	Vitellibacter	0	2	0	0	0	0	0	1	0	0	0	1	0
6	0.2.6.4.1.2.23	Winogradskyella	0	9	0	0	5	0	1	0	0	1	2	0	0
6	0.2.6.4.1.2.24	Zunongwangia	0	88	0	0	1	11	0	72	2	0	0	0	2
6	0.2.6.4.1.2.25	unclassified	0	3471	688	1014	272	81	241	144	241	64	250	467	9
6	0.2.6.4.1.3.1	unclassified	0	532	113	88	82	27	60	19	50	15	34	44	0
6	0.2.6.4.1.4.1	unclassified	0	81	0	0	0	11	6	4	51	3	4	2	0
6	0.2.6.5.1.1.1	Aureispira	0	6	0	0	1	0	0	0	3	2	0	0	0
6	0.2.6.5.1.1.2	Lewinella	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.6.5.1.1.3	unclassified	0	2	0	0	0	0	1	0	1	0	0	0	0
6	0.2.6.6.1.1.1	unclassified	0	6	0	0	0	0	0	0	0	0	0	0	6
6	0.2.7.1.1.1.1	unclassified	0	11	0	0	0	0	0	1	0	2	0	0	8
6	0.2.8.1.1.1.1	unclassified	0	2	0	0	0	0	0	0	0	0	0	0	2
6	0.2.9.1.1.1.1	unclassified	0	7	0	0	0	0	0	0	0	0	0	0	7
6	0.2.10.1.1.1.1	unclassified	0	1	0	0	0	0	0	0	0	0	0	0	1
6	0.2.11.1.1.1.1	unclassified	0	39	0	0	0	3	1	12	8	14	0	0	1
6	0.2.12.1.1.1.1	unclassified	0	5	0	0	0	1	2	0	0	1	0	0	1
6	0.2.12.1.1.2.1	Neochlamydia	0	2	0	0	0	0	0	1	0	0	0	0	1
6	0.2.12.1.1.2.2	unclassified	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.12.1.1.3.1	Candidatus_Fritschea	0	3	0	0	0	0	2	1	0	0	0	0	0
6	0.2.13.1.1.1.1	unclassified	0	1	0	0	0	0	0	0	0	0	1	0	0
6	0.2.14.1.1.1.1	unclassified	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.2.14.2.1.1.1	unclassified	0	114	0	0	15	7	0	10	1	23	0	1	57
6	0.2.14.3.1.1.1	unclassified	0	39	0	0	0	0	0	0	0	0	0	0	39
6	0.2.14.3.2.1.1	unclassified	0	28	0	0	0	0	0	0	0	0	0	0	28
6	0.2.14.4.1.1.1	unclassified	0	514	0	0	123	71	2	65	26	121	0	12	94
6	0.2.15.1.1.1.1	unclassified	0	182	23	66	25	3	13	1	15	0	15	21	0
6	0.2.15.2.1.1.1	unclassified	0	342	60	37	2	37	61	6	44	0	48	47	0
6	0.2.15.2.2.1.1	Merismopedia	0	3	0	0	0	1	0	1	1	0	0	0	0
6	0.2.15.2.2.1.2	Prochlorococcus	0	4454	0	0	0	531	1037	186	568	8	1682	442	0
6	0.2.15.2.2.1.3	Synechococcus	0	398	0	0	0	32	15	10	19	0	39	282	1
6	0.2.15.2.2.1.4	unclassified	0	1154	0	0	0	161	263	66	130	0	354	179	1
6	0.2.15.3.1.1.1	unclassified	0	506	147	144	4	7	35	3	61	0	22	83	0
6	0.2.16.1.1.1.1	unclassified	0	36	0	0	3	3	1	7	6	4	1	1	10
6	0.2.16.1.1.2.1	unclassified	0	64	0	0	17	0	3	10	1	8	4	0	21
6	0.2.16.1.1.3.1	unclassified	0	3092	1	0	269	358	362	320	628	316	168	230	440
6	0.2.17.1.1.1.1	Bacillus	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.17.1.1.1.2	unclassified	0	3	0	0	1	0	0	1	0	1	0	0	0
6	0.2.17.1.1.2.1	unclassified	0	6	0	0	3	0	0	0	1	0	0	2	0
6	0.2.17.1.1.3.1	Planococcus	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.17.1.1.3.2	Planomicrobium	0	4	0	0	3	0	0	0	0	1	0	0	0
6	0.2.17.1.1.3.3	unclassified	0	3	0	0	2	0	0	0	0	1	0	0	0
6	0.2.17.1.1.4.1	Salinicoccus	0	18	0	0	15	0	0	0	1	2	0	0	0
6	0.2.17.1.1.4.2	Staphylococcus	0	3	0	0	3	0	0	0	0	0	0	0	0
6	0.2.17.1.1.4.3	unclassified	0	8	0	0	8	0	0	0	0	0	0	0	0
6	0.2.17.1.2.1.1	unclassified	0	2	0	0	2	0	0	0	0	0	0	0	0
6	0.2.17.1.3.1.1	unclassified	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.17.2.1.1.1	Anaerococcus	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.17.2.1.2.1	unclassified	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.17.3.1.1.1	unclassified	0	3	0	0	2	0	0	1	0	0	0	0	0
6	0.2.17.4.1.1.1	unclassified	0	1	0	0	0	0	0	0	1	0	0	0	0
6	0.2.18.1.1.1.1	unclassified	0	171	0	0	52	6	0	56	0	42	0	1	14
6	0.2.18.1.2.1.1	unclassified	0	2	0	0	2	0	0	0	0	0	0	0	0
6	0.2.18.1.3.1.1	unclassified	0	3	0	0	0	0	0	1	0	2	0	0	0
6	0.2.19.1.1.1.1	unclassified	0	24	0	0	18	0	0	2	0	3	0	1	0
6	0.2.19.2.1.1.1	Lentisphaera	0	22	0	0	19	1	0	1	0	1	0	0	0
6	0.2.19.3.1.1.1	unclassified	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.19.4.1.1.1	unclassified	0	2	0	0	1	0	0	0	0	1	0	0	0
6	0.2.20.1.1.1.1	unclassified	0	10	0	0	2	0	6	2	0	0	0	0	0
6	0.2.20.2.1.1.1	unclassified	0	4	0	0	2	0	0	0	0	0	0	0	2
6	0.2.20.2.2.1.1	unclassified	0	15	0	0	1	7	1	3	0	2	0	0	1
6	0.2.20.2.3.1.1	CL500-3	0	1	0	0	0	0	1	0	0	0	0	0	0
6	0.2.20.2.3.1.2	Phycisphaera	0	13	0	0	2	5	2	2	0	1	1	0	0
6	0.2.20.2.3.1.3	Urania-1B-19_marine_sediment_group	0	14	0	0	1	2	3	1	1	2	2	0	2
6	0.2.20.2.3.1.4	unclassified	0	29	0	0	5	4	4	6	0	6	2	0	2
6	0.2.20.3.1.1.1	Candidatus_Scalindua	0	368	0	0	0	0	0	0	0	0	0	0	368
6	0.2.20.3.2.1.1	unclassified	0	5	0	0	0	0	0	0	0	0	0	0	5
6	0.2.20.3.3.1.1	Blastopirellula	0	15	0	0	5	4	0	1	2	3	0	0	0
6	0.2.20.3.3.1.2	Pirellula	0	3	0	0	2	0	0	0	0	0	0	1	0
6	0.2.20.3.3.1.3	Planctomyces	0	11	0	0	8	0	0	1	0	2	0	0	0
6	0.2.20.3.3.1.4	Rhodopirellula	0	4	0	0	1	0	0	0	2	0	0	1	0
6	0.2.20.3.3.1.5	unclassified	0	79	0	0	34	10	0	13	2	11	3	4	2
6	0.2.20.4.1.1.1	unclassified	0	56	0	0	11	5	6	9	1	12	0	1	11
6	0.2.21.1.1.1.1	unclassified	0	31	0	0	1	4	0	1	19	5	0	1	0
6	0.2.21.2.1.1.1	unclassified	0	3130	66	76	140	390	341	287	358	253	479	407	333
6	0.2.21.2.2.1.1	Caulobacter	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.21.2.2.1.2	unclassified	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.21.2.2.2.1	unclassified	0	2	0	0	0	0	0	2	0	0	0	0	0
6	0.2.21.2.2.3.1	Henriciella	0	24	0	0	2	2	1	16	1	2	0	0	0
6	0.2.21.2.2.3.2	Hyphomonas	0	7	0	0	0	0	0	3	1	2	0	1	0
6	0.2.21.2.2.3.3	Maricaulis	0	6	0	0	2	1	3	0	0	0	0	0	0
6	0.2.21.2.2.3.4	unclassified	0	15	0	0	1	1	0	11	0	2	0	0	0
6	0.2.21.2.3.1.1	unclassified	0	2	0	0	1	0	0	0	0	1	0	0	0
6	0.2.21.2.4.1.1	unclassified	0	216	3	3	0	14	61	8	27	0	19	81	0
6	0.2.21.2.5.1.1	Aurantimonas	0	5	0	0	4	0	0	1	0	0	0	0	0
6	0.2.21.2.5.1.2	unclassified	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.21.2.5.2.1	Bosea	0	2	0	0	0	0	0	1	0	0	0	0	1
6	0.2.21.2.5.2.2	Bradyrhizobium	0	1	0	0	0	0	0	0	1	0	0	0	0
6	0.2.21.2.5.2.3	Rhodopseudomonas	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.2.21.2.5.3.1	Ochrobactrum	0	1	0	0	0	0	0	0	0	0	0	1	0
6	0.2.21.2.5.4.1	Devosia	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.21.2.5.5.1	Methylobacterium	0	2	0	0	1	0	0	0	0	1	0	0	0
6	0.2.21.2.5.6.1	Hoeflea	0	6	0	0	0	0	0	3	0	3	0	0	0
6	0.2.21.2.5.6.2	Mesorhizobium	0	5	0	0	0	1	0	1	0	3	0	0	0
6	0.2.21.2.5.6.3	Nitratireductor	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.2.21.2.5.6.4	unclassified	0	6	0	0	0	0	0	1	1	4	0	0	0
6	0.2.21.2.5.7.1	Ensifer	0	4	0	0	0	0	1	2	0	1	0	0	0
6	0.2.21.2.5.7.2	Shinella	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.21.2.5.7.3	unclassified	0	3	0	0	0	0	0	2	0	1	0	0	0
6	0.2.21.2.5.8.1	unclassified	0	57	0	0	4	4	1	18	10	9	2	4	5
6	0.2.21.2.5.9.1	Parvibaculum	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.21.2.5.9.2	Rhodobium	0	1	0	0	0	0	0	0	1	0	0	0	0
6	0.2.21.2.6.1.1	Candidatus_Planktomarina_(DC5-80-3_lineage)	0	129	65	59	0	0	0	0	1	0	0	4	0
6	0.2.21.2.6.1.2	Citreicella	0	3	0	0	0	0	0	3	0	0	0	0	0
6	0.2.21.2.6.1.3	Labrenzia	0	5	0	0	1	1	0	1	0	2	0	0	0
6	0.2.21.2.6.1.4	Loktanella	0	1	0	1	0	0	0	0	0	0	0	0	0
6	0.2.21.2.6.1.5	Maribius	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.21.2.6.1.6	Marivita	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.2.21.2.6.1.7	Oceanicola	0	6	0	0	0	1	2	1	1	0	1	0	0
6	0.2.21.2.6.1.8	Paracoccus	0	13	0	1	1	3	1	7	0	0	0	0	0
6	0.2.21.2.6.1.9	Phaeobacter	0	4	2	1	0	0	0	0	1	0	0	0	0
6	0.2.21.2.6.1.10	Pontibaca	0	1	1	0	0	0	0	0	0	0	0	0	0
6	0.2.21.2.6.1.11	Rhodobaca	0	1	0	0	0	0	0	0	0	0	0	1	0
6	0.2.21.2.6.1.12	Roseobacter_clade_NAC11-7_lineage	0	36	13	19	0	0	0	0	0	0	0	4	0
6	0.2.21.2.6.1.13	Roseobacter_clade_OCT_lineage	0	25	3	10	0	0	4	0	1	1	0	6	0
6	0.2.21.2.6.1.14	Roseovarius	0	17	0	0	0	1	4	2	1	0	3	6	0
6	0.2.21.2.6.1.15	Ruegeria	0	22	4	5	1	0	2	3	1	0	0	6	0
6	0.2.21.2.6.1.16	Stappia	0	4	0	0	1	0	2	0	0	1	0	0	0
6	0.2.21.2.6.1.17	Sulfitobacter	0	16	0	1	3	2	2	0	3	2	1	2	0
6	0.2.21.2.6.1.18	Thalassobius	0	7	0	0	0	0	3	0	1	0	1	2	0
6	0.2.21.2.6.1.19	unclassified	0	811	99	130	15	48	134	56	60	14	66	186	3
6	0.2.21.2.7.1.1	Acetobacter	0	2	0	0	1	0	0	0	0	0	0	1	0
6	0.2.21.2.7.1.2	Stella	0	2	0	0	0	0	1	0	0	0	0	1	0
6	0.2.21.2.7.1.3	unclassified	0	1	0	0	0	0	1	0	0	0	0	0	0
6	0.2.21.2.7.2.1	Defluviicoccus	0	29	0	0	11	0	0	4	0	9	0	0	5
6	0.2.21.2.7.2.2	Magnetospira	0	15	0	1	0	5	0	0	4	0	0	5	0
6	0.2.21.2.7.2.3	Novispirillum	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.21.2.7.2.4	Thalassospira	0	28	0	0	0	0	4	19	1	4	0	0	0
6	0.2.21.2.7.2.5	unclassified	0	14	1	0	0	2	1	1	1	2	1	0	5
6	0.2.21.2.7.3.1	Reyranella	0	1	0	0	0	0	0	0	0	0	1	0	0
6	0.2.21.2.7.4.1	unclassified	0	79	0	0	3	6	4	9	4	5	3	5	40
6	0.2.21.2.8.1.1	Candidatus_Odyssella	0	7	0	0	0	0	1	0	2	0	0	3	1
6	0.2.21.2.8.2.1	unclassified	0	64	0	0	2	6	7	4	8	8	9	11	9
6	0.2.21.2.8.3.1	unclassified	0	215	0	0	0	28	66	19	9	0	85	8	0
6	0.2.21.2.8.4.1	unclassified	0	335	20	4	2	12	89	16	24	0	135	32	1
6	0.2.21.2.8.5.1	unclassified	0	10	0	0	2	0	0	6	1	1	0	0	0
6	0.2.21.2.9.1.1	unclassified	0	64	20	10	1	4	7	2	2	1	16	1	0
6	0.2.21.2.9.2.1	unclassified	0	1941	9	10	270	121	9	372	200	561	15	85	289
6	0.2.21.2.9.3.1	unclassified	0	4328	117	127	279	682	406	468	427	523	419	381	499
6	0.2.21.2.9.4.1	Candidatus_Pelagibacter	0	6993	1375	2244	146	392	657	210	339	143	545	874	68
6	0.2.21.2.9.4.2	unclassified	0	6982	85	152	298	958	1421	397	847	297	1236	1153	138
6	0.2.21.2.9.5.1	unclassified	0	1524	27	14	1	202	352	53	163	16	481	191	24
6	0.2.21.2.9.6.1	unclassified	0	103	1	0	0	34	31	4	6	3	13	6	5
6	0.2.21.2.10.1.1	Altererythrobacter	0	2	0	0	0	1	0	1	0	0	0	0	0
6	0.2.21.2.10.1.2	Croceicoccus	0	6	0	0	0	0	0	4	0	1	0	0	1
6	0.2.21.2.10.1.3	Erythrobacter	0	309	1	0	11	37	1	183	5	28	1	3	39
6	0.2.21.2.10.1.4	Porphyrobacter	0	17	0	0	2	1	0	8	1	2	0	0	3
6	0.2.21.2.10.1.5	unclassified	0	73	0	0	3	7	1	47	3	5	2	1	4
6	0.2.21.2.10.2.1	Blastomonas	0	3	0	0	0	0	0	1	0	1	0	0	1
6	0.2.21.2.10.2.2	Novosphingobium	0	4	0	0	0	0	0	1	3	0	0	0	0
6	0.2.21.2.10.2.3	Sphingobium	0	29	0	0	0	1	0	20	3	5	0	0	0
6	0.2.21.2.10.2.4	Sphingomicrobium	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.2.21.2.10.2.5	Sphingomonas	0	5	0	0	4	0	0	1	0	0	0	0	0
6	0.2.21.2.10.2.6	Sphingopyxis	0	5	0	0	0	0	0	5	0	0	0	0	0
6	0.2.21.2.10.2.7	Sphingosinicella	0	1	0	0	0	0	0	1	0	0	0	0	0
6	0.2.21.2.10.2.8	Stakelama	0	4	0	0	0	1	0	3	0	0	0	0	0
6	0.2.21.2.10.2.9	unclassified	0	45	0	0	3	3	0	28	4	4	0	0	3
6	0.2.21.2.10.3.1	unclassified	0	72	0	0	5	8	0	33	4	10	0	2	10
6	0.2.21.3.1.1.1	unclassified	0	76	21	14	1	0	9	3	3	0	4	21	0
6	0.2.21.3.2.1.1	unclassified	0	4	1	2	1	0	0	0	0	0	0	0	0
6	0.2.21.3.2.2.1	Cupriavidus	0	1	0	0	0	0	0	0	0	1	0	0	0
6	0.2.21.3.2.2.2	Limnobacter	0	3	0	0	0	0	1	1	0	1	0	0	0
6	0.2.21.3.2.2.3	unclassified	0	1	0	0	0	0	0	0	1	0	0	0	0
6	0.2.21.3.2.3.1	unclassified	0	9	1	0	0	0	3	0	1	0	3	0	1
6	0.2.21.3.2.4.1	Acidovorax	0	6	0	0	0	0	0	0	3	3	0	0	0
6	0.2.21.3.2.4.2	Aquabacterium	0	3	0	0	0	0	0	0	2	1	0	0	0
6	0.2.21.3.2.4.3	Limnohabitans	0	2	0	0	0	0	0	0	2	0	0	0	0
6	0.2.21.3.2.4.4	Polaromonas	0	1	0	0	0	0	0	0	1	0	0	0	0
6	0.2.21.3.2.4.5	Pseudorhodoferax	0	6	0	0	0	0	0	0	6	0	0	0	0
6	0.2.21.3.2.4.6	unclassified	0	22	0	0	2	0	0	2	14	2	1	0	1
6	0.2.21.3.2.5.1	unclassified	0	2	1	0	0	0	0	0	1	0	0	0	0
6	0.2.21.3.3.1.1	LD28_freshwater_group	0	3	3	0	0	0	0	0	0	0	0	0	0
6	0.2.21.3.3.1.2	Methylotenera	0	3	1	1	0	0	0	0	0	0	0	1	0
6	0.2.21.3.3.1.3	OM43_clade	0	54	20	16	2	0	0	0	3	0	0	13	0
6	0.2.21.3.3.1.4	unclassified	0	41	13	9	0	0	0	0	6	0	0	13	0
6	0.2.21.3.4.1.1	Neisseria	0	1	0	0	1	0	0	0	0	0	0	0	0
6	0.2.21.3.5.1.1	Dechloromonas	0	2	0	0	0	0	0	0	1	1	0	0	0
6	0.2.21.4.1.1.1	Bacteriovorax	0	5	0	0	0	4	0	0	0	0	0	0	1
6	0.2.21.4.1.1.2	Peredibacter	0	7	0	0	0	2	1	0	2	2	0	0	0
6	0.2.21.4.1.1.3	unclassified	0	4	0	0	0	2	0	0	1	0	0	1	0
6	0.2.21.4.1.2.1	OM27_clade	0	62	0	0	4	7	9	5	17	11	6	3	0
6	0.2.21.4.2.1.1	unclassified	0	255	1	0	35	18	6	39	38	43	10	3	62
6	0.2.21.4.3.1.1	unclassified	0	2	0	0	0	0	0	0	0	0	0	0	2
6	0.2.21.4.4.1.1	Desulfobacter	0	1	0	0	0	0	0	0	0	0	1	0	0
